age,breed,base_energy_level,hours_since_last_activity,total_distance_24h,total_duration_24h,num_activities_24h,hour_of_day,day_of_week,energy_state,energy_state_class,energy_score
6,Corgi,medium,3.7674738109165475,9727.192349665162,43.125744776170166,0,0,2,low,0,0.03801199392827395
4,Poodle,medium,1.0528916797262595,956.2818786139214,64.56200462999753,4,13,3,medium,1,0.46543293703694183
4,Corgi,medium,2.5800847322030247,6284.373202910524,79.24587598711915,1,18,4,low,0,0.13449099672762113
9,Labrador,high,1.8433767494010564,6646.463959994269,128.6817316206375,0,18,6,low,0,0.310230779172101
9,Pomeranian,medium,0.05206355522552296,5882.252796016302,21.02756848829282,3,17,5,low,0,0.26203030360538176
13,Poodle,medium,12.100825059497378,4042.236757067515,20.504365308076622,1,6,2,medium,1,0.5245519656307138
5,Dachshund,medium,6.3875019259337344,6245.333436685116,19.69690240992126,1,4,2,medium,1,0.3491627698729855
5,Boxer,high,3.9192246743830426,10941.277363575931,44.26228734078418,1,9,2,medium,1,0.4481880510732009
1,Labrador,high,2.4438913532080644,3948.030968448976,128.54617804464166,2,3,1,medium,1,0.582484219334925
3,Husky,high,4.226455011805886,1295.4694782255606,33.438541302218965,1,23,4,high,2,0.7591163949143503
12,Shih Tzu,low,0.09590040557103785,443.0522205534816,126.05644687787492,1,0,5,low,0,0.0
6,Beagle,high,0.18793049693790276,4729.133917770316,79.9908884659397,0,10,3,high,2,0.6694069187178968
12,Bulldog,low,0.4775847687601019,4330.120335825127,46.455804510047514,2,22,6,low,0,0.0
8,Beagle,high,27.072560913126477,4579.3880532491485,82.81904304163349,0,19,2,high,2,0.9693984577530754
9,German Shepherd,high,7.398495349490179,1782.0784407896094,71.25539698235384,4,21,2,high,2,0.688245056921575
11,Beagle,high,7.109130774359301,4189.38357569424,147.9681299156002,2,12,0,low,0,0.2972021735753334
11,Shih Tzu,low,1.7047884924906636,5279.52248107771,59.63081785045807,2,15,3,low,0,0.0
9,Golden Retriever,high,0.6220185015966564,3026.6335976859477,65.47092331749958,3,18,5,high,2,0.6650916508717052
5,Labrador,high,8.944215975047902,1771.1850779487313,32.26614447639229,1,3,1,high,2,0.9621338003828938
7,Poodle,medium,6.987413194554495,9821.233994017926,33.49057319666244,3,19,0,low,0,0.11012308060984322
7,Border Collie,high,7.190256435916221,2631.834818500822,79.70602941944176,1,23,4,medium,1,0.6126624446066167
14,Labrador,high,4.561029234984816,3123.7619226033357,234.45597875131455,0,9,5,low,0,0.2524514916819271
9,Husky,high,4.30445428109865,7602.2656186190925,42.86845900235889,2,23,5,medium,1,0.3584338200619347
6,Rottweiler,medium,4.552551055232435,3506.192649402209,85.09884591981827,3,17,6,low,0,0.31942384382352906
2,Boxer,high,4.8841380347234296,1848.2032384993329,24.95003052861164,1,18,3,high,2,0.9081350299472348
5,Dachshund,medium,2.981131865777522,11230.315658155036,46.7503236670667,2,5,6,low,0,0.0
9,Labrador,high,0.9346152639601497,3205.8737905663816,42.271429950294845,2,19,3,high,2,0.7175459187562825
11,Beagle,high,4.226954008379031,6991.568195756887,184.29430250536583,4,16,4,low,0,0.0
5,Labrador,high,4.292201615034812,1836.32632339222,30.1130894339136,1,21,2,high,2,0.7360743905955963
2,Corgi,medium,0.5181396644549862,4752.971900086502,91.14244501526237,3,3,1,low,0,0.1622679011975703
9,Boxer,high,11.633247061824974,1803.6955698875327,68.06376995617019,2,9,2,high,2,1.0
1,Bulldog,low,16.977172572916295,2665.6746849806564,16.70839137421033,1,1,3,medium,1,0.5145747500142397
2,Golden Retriever,high,0.005154386451763483,4678.697278014732,69.00492020980012,3,20,2,medium,1,0.3968517692354785
2,Shih Tzu,low,18.88559951139308,1173.9936157388254,31.983623358796066,1,9,2,medium,1,0.647694649848565
2,Chihuahua,medium,1.7240468964162354,2825.708063851444,42.35470106217244,1,4,0,medium,1,0.41997154512041945
11,Border Collie,high,16.443433167352687,6247.428913290281,117.23017057582248,1,21,4,low,0,0.256136058218905
4,Rottweiler,medium,2.1310938370118278,3888.694255430333,13.994109228413683,2,13,0,medium,1,0.4338779688866763
7,Beagle,high,6.585093627063845,837.1398322768872,25.05428709016069,1,6,0,high,2,1.0
2,Rottweiler,medium,1.0485661048024055,555.1622781613456,8.402000748916027,2,0,4,medium,1,0.6298280298514026
13,Chihuahua,medium,0.26669584622477055,8442.772365724708,74.69516796799081,1,14,6,low,0,0.0
5,Dachshund,medium,5.653876213629701,1283.237984555908,59.95639318240629,2,14,5,medium,1,0.5340126748644581
11,German Shepherd,high,0.0053516356416432875,2974.0681574357855,85.82510521352927,3,10,1,medium,1,0.5570823414473904
8,Dachshund,medium,3.1782133680645623,1881.4499314429822,45.51790472498716,4,19,1,medium,1,0.4929551317686958
2,German Shepherd,high,2.137385562434247,5790.693297877245,42.18178292213592,1,13,3,medium,1,0.5827270375292629
5,Bulldog,low,2.2025458417380404,5237.472148001064,60.65359652370951,2,14,4,low,0,0.0
6,Poodle,medium,3.9868498739592733,14951.354718798973,60.60408299767894,3,11,5,low,0,0.0
8,Rottweiler,medium,0.2280149840952364,7874.976112578273,98.91067191834534,3,19,5,low,0,0.0
11,Pomeranian,medium,12.948034210816875,902.9032881043105,49.9322982823482,2,23,6,medium,1,0.3534622938548187
11,Golden Retriever,high,38.17714250452344,5745.58489448051,59.43964846633149,2,20,0,high,2,0.7929514935740647
12,Border Collie,high,0.41303807862376374,6284.877316591861,54.062203484552725,1,5,3,low,0,0.2946358202701692
11,Shih Tzu,low,7.158616604126202,13417.550526014147,17.063358062355373,1,18,0,low,0,0.0
13,Dachshund,medium,0.27345719956831327,4529.428152029203,42.068344964503396,1,0,3,low,0,0.09428773512646116
1,Border Collie,high,3.9670223424485185,2385.2748073927437,39.98649688531549,2,20,0,high,2,0.7730343083839553
9,Pomeranian,medium,8.788352194393752,8272.840999395194,135.3408144891814,4,14,5,low,0,0.0
7,German Shepherd,high,2.6973481478635892,3958.6222132024427,14.070389909546332,3,9,6,high,2,0.9222624948983807
2,Labrador,high,0.5060602128583781,4222.79770388444,77.92220855282581,1,5,0,medium,1,0.560260953265842
8,Bulldog,low,2.585580518142223,2841.105137261771,89.80751469499847,0,8,6,low,0,0.1314412469958346
14,Boxer,high,0.10763549057912908,1968.7286755867444,38.90206385353823,3,5,3,medium,1,0.5864150446739353
2,Boxer,high,3.5982562523334827,6318.556781632181,98.90413174515132,1,14,3,medium,1,0.4335972012780823
7,Golden Retriever,high,8.657499185218771,2546.4524669072534,92.14019068970953,2,9,5,high,2,0.9111540283482705
4,Dachshund,medium,6.364730515618593,5666.0152285830845,70.84183534026346,0,3,3,low,0,0.25568000652799944
1,Beagle,high,1.2683421061945528,2757.8069693265024,65.01687258953082,0,13,5,high,2,0.7931284354698253
14,Chihuahua,medium,1.2317874300563514,4339.379314864645,26.47732890377106,1,15,1,low,0,0.1606403760162995
3,Golden Retriever,high,0.8007997629791401,3850.536380397864,44.892369168182576,3,7,6,high,2,0.8200835569719908
2,Beagle,high,0.9753466815643126,7877.612266303741,60.0448968920262,2,1,0,medium,1,0.39348679981778184
8,Corgi,medium,7.395748193213611,2144.8470663438184,48.868602636394485,2,15,2,medium,1,0.5390668059819449
12,Corgi,medium,0.13996148061017757,732.2073082173474,112.66375448666716,2,0,0,low,0,0.14340753330046085
6,Dachshund,medium,4.575385491986219,11123.711724427714,31.118998146991768,0,18,5,low,0,0.0
14,Boxer,high,0.09694992782613031,4393.215411798469,23.917154456356222,3,2,0,medium,1,0.4782300212816368
11,Shih Tzu,low,3.2841711242223024,6914.022595303708,67.01911508092095,0,15,2,low,0,0.0
13,Border Collie,high,4.92897249857301,3408.066595192722,28.430692634879215,2,16,1,medium,1,0.6065888143441223
12,Border Collie,high,10.212189403860554,272.84192892976154,47.77759438395499,3,1,1,high,2,0.8343886550353361
11,Boxer,high,4.146243493236393,3267.4333871286303,62.20796052303993,1,15,3,medium,1,0.517538153685289
3,Rottweiler,medium,1.3606481395287886,4691.948362483301,57.20510542718227,2,5,1,low,0,0.26481447034185934
5,Husky,high,1.2039158823278202,5581.267684239137,5.010755387830819,0,0,5,high,2,0.6726623151815384
2,Corgi,medium,4.924542979910482,1140.2869634158558,93.23241844449471,2,10,2,medium,1,0.5972441190823199
13,German Shepherd,high,9.687146342265919,1364.2901513022068,44.43750566898471,5,11,5,high,2,0.768501265787171
4,Shih Tzu,low,2.5895400473830272,6776.009308311784,74.30950859869276,4,23,1,low,0,0.0
8,Labrador,high,15.453955829491726,3536.5634902403217,66.00118292137542,3,6,2,high,2,1.0
11,Shih Tzu,low,2.1519979894463286,1681.4791778201488,42.54636836458914,4,5,0,low,0,0.0
1,Bulldog,low,27.68952620612061,1362.8025326907446,12.354863947799918,3,14,3,high,2,0.7821701249377324
5,Corgi,medium,11.399050997404734,3915.946400290821,57.388785060798575,2,5,1,medium,1,0.47822210328729986
8,German Shepherd,high,3.370947286607241,566.2320334341208,13.879911702610165,0,1,5,high,2,0.9875087535142146
4,Rottweiler,medium,10.199207157653705,3174.5719825999213,136.56832214937356,5,3,6,low,0,0.30475832829813265
7,Border Collie,high,7.075037865398578,7385.255842120674,42.66830119649075,1,8,1,high,2,0.7181311942381757
6,Husky,high,7.619764077594409,3594.3586542019525,68.49498845415668,2,22,5,medium,1,0.5900970775723979
2,Dachshund,medium,4.75695540600228,3505.9246897073626,64.08727669525425,1,8,5,medium,1,0.5253755836461272
8,Chihuahua,medium,9.111926183724943,6341.358137729482,58.572087420160784,3,9,2,medium,1,0.4416203962479115
6,German Shepherd,high,6.621436780824585,1674.823829541463,20.235005637624038,1,6,1,high,2,1.0
2,Rottweiler,medium,3.5320340330579385,4083.839666856709,56.621211166012884,3,6,2,medium,1,0.48895049262453094
2,Dachshund,medium,3.8837746511637166,9214.419031035584,64.2849299212259,1,22,5,low,0,0.0
5,Boxer,high,4.505044054539226,4245.979460543949,77.90377333377727,0,14,6,medium,1,0.6255658666085737
6,Pomeranian,medium,13.074179147385397,5641.529647671209,49.11900573828457,0,1,4,medium,1,0.4232803592504393
14,Husky,high,13.756824016421474,3076.0262493469713,15.046278965462589,5,6,5,high,2,0.9571031278992164
7,Poodle,medium,2.1621818302080147,2329.315050938076,50.33288049214559,4,11,5,medium,1,0.4371119262168183
6,Golden Retriever,high,4.496048287301451,5797.383745189847,80.99798271785838,4,10,3,high,2,0.6745961566156541
11,Labrador,high,10.73456024245819,4413.133548609779,128.19370579760312,3,23,6,low,0,0.2436370599637086
7,Pomeranian,medium,0.406456274193121,3994.3191674236605,129.5909262860962,1,22,2,low,0,0.0
9,Husky,high,6.250461918567507,1137.8880836920848,37.75053019354273,2,3,1,high,2,0.9415247548040766
9,German Shepherd,high,3.063351039382453,5489.605110811953,158.70801842501183,1,19,3,low,0,0.32490949794512747
2,Poodle,medium,3.660841494762911,5110.664879497487,45.39828838295896,3,18,4,low,0,0.30754507785213514
10,Border Collie,high,0.9927215131926177,1025.5453279712565,31.90535020144349,1,13,6,high,2,0.8752492633713261
6,Shih Tzu,low,13.942882658972657,8596.361931336221,39.405514476211614,3,6,4,low,0,0.10141920891217535
8,Labrador,high,0.913316423588225,5581.8476261111355,40.7874074921783,2,23,0,medium,1,0.4283425640960232
4,Boxer,high,3.301434252012545,3209.4451320367793,121.21887711864973,2,8,6,high,2,0.709410003481378
7,Rottweiler,medium,10.81188903974248,1486.465487641683,95.79415055084284,2,4,0,medium,1,0.5181915116934332
12,Chihuahua,medium,0.161285839164174,2597.9206226537026,143.64269290319083,0,0,5,low,0,0.0
2,German Shepherd,high,0.17846247679993235,2353.933361210316,20.796155052357953,1,0,3,high,2,0.8097479853098184
1,Husky,high,6.2250186846140405,2755.5795904832994,9.150506490181234,2,2,4,high,2,1.0
11,Chihuahua,medium,3.057148440452443,4793.5650240902,36.78842166030493,2,16,1,low,0,0.1380341850780331
4,Boxer,high,2.5974352880748315,10877.83503141046,22.247149559618325,1,22,5,low,0,0.18500261235090723
9,Beagle,high,6.242148882217441,7872.966597570254,49.71860725934952,1,13,2,medium,1,0.507361300701035
8,Corgi,medium,7.981018531790943,2461.5405850548,39.1415778579485,2,22,2,medium,1,0.40413726244835646
7,German Shepherd,high,2.990559049904502,1717.8052280838356,80.561991465733,3,2,0,high,2,0.745369358482379
2,Beagle,high,2.4438838555698856,1398.1126256106077,40.783273939649334,2,19,4,high,2,0.8548864552070716
6,Corgi,medium,5.389012346893,1707.0014346489259,26.662601036506118,1,2,4,medium,1,0.5874069504446825
8,Beagle,high,1.172620189934929,3972.292593717605,46.018768751248764,4,23,3,medium,1,0.5161591923310707
2,German Shepherd,high,7.118473909538545,3344.3718653035453,78.65526958896015,2,14,6,high,2,0.7213407459350294
9,Husky,high,1.2105422747845558,3993.7703359913276,69.30295224811508,3,13,2,medium,1,0.6072921037999752
9,Corgi,medium,0.8804977407954688,4732.634526780411,45.2358445621518,1,8,0,medium,1,0.43429394600105364
8,Chihuahua,medium,5.186371278751173,2006.1948870300869,66.0484835491101,0,9,0,medium,1,0.6176132858846057
13,Dachshund,medium,3.2545309462086456,3859.236460655074,60.71504989560861,0,2,4,low,0,0.13756703672515147
4,Chihuahua,medium,6.597031546370195,1476.7915389587552,65.61681854383154,3,16,2,medium,1,0.5239676537423991
9,Border Collie,high,0.8691799065846226,4736.505359381599,19.3325132976395,2,2,5,high,2,0.6819647269694156
2,Poodle,medium,0.577770740658324,1819.7721533606511,81.35583970414177,3,2,6,medium,1,0.3637202505489786
9,Dachshund,medium,0.9502364329179218,6413.4900707707,130.02406097761894,2,1,6,low,0,0.0
12,Border Collie,high,11.046059882134294,1728.5843513217585,31.5912508423957,2,14,6,high,2,0.8014078098502768
9,Chihuahua,medium,10.52449518314263,1234.775339089766,57.81697964848946,3,17,0,medium,1,0.6234459502524342
3,Husky,high,8.220406750712943,334.6941427203291,43.672754707233025,2,8,3,high,2,1.0
2,Husky,high,7.922989858642717,2602.425226945519,15.08873869683991,2,18,3,high,2,0.9381824706185478
5,Dachshund,medium,1.1844346602339744,3130.449995012188,10.00744032666828,1,19,5,medium,1,0.4735616438198309
13,Shih Tzu,low,2.8071889327796358,2605.1348619086903,30.119265397440913,1,5,6,low,0,0.0
4,Chihuahua,medium,15.155087098374146,1841.7245804096317,35.259788912715784,1,18,5,high,2,0.7205985045332017
7,Husky,high,11.747866919706535,2240.057004227841,79.14616641332768,2,5,2,high,2,0.8635289457081192
10,Beagle,high,2.0260103021964655,5552.260951875056,41.32276339338233,1,1,1,medium,1,0.5973242727739819
8,Border Collie,high,0.8655601579094725,1829.7906907128925,156.8324546974323,1,20,3,medium,1,0.36255742444547034
8,Bulldog,low,0.4898714701541116,2022.2263681130057,48.27522290221044,4,1,1,low,0,0.09947621849359542
3,German Shepherd,high,5.198901933697726,2548.8236182642336,107.07777195734865,2,7,4,high,2,0.8160245185724032
7,Corgi,medium,2.373827599600399,730.7698063003922,101.13385290424077,4,15,1,medium,1,0.40954963935471445
4,Dachshund,medium,0.6151440838316302,2053.354325356269,49.55542377271834,2,16,4,medium,1,0.42982924911068854
7,Chihuahua,medium,1.0479137522432598,2770.974544772112,56.42151980844828,3,14,0,medium,1,0.3768196236632736
10,Golden Retriever,high,12.561781710977549,8438.018594183575,55.536511962017926,2,9,5,high,2,0.7142406329602332
1,Rottweiler,medium,20.51217084992831,776.2320301272158,61.88804844672873,1,3,1,high,2,0.9072421379076837
12,Poodle,medium,15.428661153372659,5801.217986795827,94.70565747528585,1,5,2,low,0,0.1389737963269133
10,Chihuahua,medium,4.671514912991592,14042.256557742261,80.27628917846837,2,13,5,low,0,0.0
10,Poodle,medium,10.014525333965182,721.4683097996939,131.94496218275958,2,12,0,medium,1,0.46042491818787235
14,Chihuahua,medium,1.1003116472823211,1716.0050208580662,128.80412243099056,1,5,5,low,0,0.06003458679241164
7,Border Collie,high,3.2595721621486873,7977.322920776724,101.5127361160976,3,2,3,low,0,0.32190498716563076
7,German Shepherd,high,7.154853785916702,3675.3414853564045,17.441277322006034,2,11,2,high,2,0.8551238806722125
8,Husky,high,5.488712940967191,3262.260669132155,63.82368951938639,3,10,3,high,2,0.8861836850697247
14,Rottweiler,medium,6.292478083766774,1172.9247259912147,35.32114456048406,1,3,2,medium,1,0.41286295643542986
14,German Shepherd,high,5.221828953800107,4856.927254646528,50.66406754131464,4,2,3,medium,1,0.4689546784312569
8,Dachshund,medium,5.816070604764487,4091.7942232011083,60.778183251885345,2,10,3,medium,1,0.5161480652242949
8,Golden Retriever,high,7.091427030754825,3102.036845965907,45.27185162064561,1,21,3,high,2,0.668888610703012
10,Poodle,medium,0.6800905813349982,2047.6311453705293,75.31538561807758,0,11,0,medium,1,0.36685517692149083
14,Dachshund,medium,14.335897588020739,7629.3802199647225,74.79908158547262,2,19,3,low,0,0.06083777597211404
2,Boxer,high,18.628315731828753,3224.929984278382,69.42110557434789,1,8,2,high,2,1.0
2,Bulldog,low,0.7889564223588498,306.20503831668526,25.479141244037777,1,10,6,medium,1,0.41441245163021856
14,Chihuahua,medium,2.5590500801083214,1112.7437909891346,94.19345558717113,2,9,4,medium,1,0.35706923490786274
10,Chihuahua,medium,0.746387592882251,2674.5890043811232,25.988138324577772,1,9,1,medium,1,0.603660773807059
3,Dachshund,medium,9.976347174266479,2684.392781582893,55.321018737647876,2,18,5,medium,1,0.5335730058320147
10,Shih Tzu,low,1.543983195524667,2406.8362385542573,23.39233755771125,3,15,5,low,0,0.15617536838454418
12,Dachshund,medium,3.338271488532916,1154.1912856832996,11.654450613882679,0,7,6,medium,1,0.5739169211331772
9,Rottweiler,medium,15.226270181491284,9265.874429835121,62.859900835580724,2,22,6,low,0,0.05733561847912891
11,Rottweiler,medium,10.166632117958345,2303.4406088628793,67.363148003717,2,4,1,low,0,0.32949622875824053
11,Rottweiler,medium,6.45578594445349,6338.276099508518,59.4720888504785,0,21,0,low,0,0.0
13,Husky,high,8.688699550218754,623.0580682480177,79.63897668054551,1,16,4,high,2,0.7083307333740678
7,Rottweiler,medium,2.7703798434948306,2299.744926743535,69.40292583708836,1,1,6,medium,1,0.4013476538609142
3,Shih Tzu,low,2.879079855002636,4382.981568848428,36.24792740981015,1,2,0,low,0,0.02771928492794623
14,Golden Retriever,high,1.334625330146554,4942.0818687449255,119.35101629696914,2,13,5,low,0,0.22734130263532415
13,Dachshund,medium,3.939829313520523,2469.483714613979,57.953761515706645,3,8,3,medium,1,0.38927706189257
5,Dachshund,medium,2.8932528699321445,1030.4942737588913,64.83813580624313,5,7,5,medium,1,0.6409625518910611
10,Border Collie,high,11.506053950596947,5486.239528851184,37.445748006724855,1,0,3,high,2,0.7689788240953992
1,Shih Tzu,low,0.8291421810958092,3850.25670616816,75.96855381285941,2,21,3,low,0,0.0
2,German Shepherd,high,0.8502999881984808,2373.111185509033,73.68898414450997,1,14,5,high,2,0.6875625349781578
5,Pomeranian,medium,8.95164635823649,2813.473897563898,28.576260648560535,5,2,3,medium,1,0.5756116871620396
14,Shih Tzu,low,0.07874841790277776,2563.7230571257596,35.046178329426695,2,5,5,low,0,0.0
